transaction_id,account_id,amount,currency,merchant,category,txn_ts,status,channel,city,country
tx_0107176,3592,11231.27,NPR,Samsung,shopping,2025-12-28 16:48:41,APPROVED,mobile,Biratnagar,Nepal
tx_0107177,5804,13074.71,NPR,Samsung,shopping,2025-11-19 12:21:10,APPROVED,web,Lalitpur,Nepal
tx_0107178,3732,17342.82,NPR,Bhatbhateni,grocery,2025-11-27 14:14:40,APPROVED,pos,Biratnagar,Nepal
tx_0107179,3516,7823.1,NPR,BigMart,grocery,2025-11-26 09:26:10,APPROVED,pos,Kathmandu,Nepal
tx_0107180,2658,2002.39,NPR,Apple,shopping,2025-11-22 19:39:42,APPROVED,mobile,Lalitpur,Nepal
tx_0107181,4239,6091.78,NPR,Samsung,shopping,2025-11-22 15:12:46,DECLINED,pos,Kathmandu,Nepal
tx_0107182,4292,12898.63,NPR,Pathao,transport,2025-12-14 01:05:29,APPROVED,web,Kathmandu,Nepal
tx_0107183,3903,7321.79,NPR,Samsung,shopping,2025-12-12 17:17:48,DECLINED,pos,Pokhara,Nepal
tx_0107184,5616,17332.4,NPR,Apple,shopping,2025-12-27 03:03:27,APPROVED,mobile,Pokhara,Nepal
tx_0107185,1807,14640.74,NPR,InDrive,transport,2025-11-21 08:11:42,APPROVED,mobile,Kathmandu,Nepal
tx_0107186,2011,14866.74,NPR,Ncell,telecom,2025-12-23 07:50:13,APPROVED,mobile,Pokhara,Nepal
tx_0107187,1932,16919.96,NPR,SastoDeal,ecommerce,2025-12-04 08:23:22,APPROVED,web,Kathmandu,Nepal
tx_0107188,4174,4041.1,NPR,Bhatbhateni,grocery,2025-12-03 05:11:25,APPROVED,pos,Lalitpur,Nepal
tx_0107189,3155,17425.75,NPR,Ncell,telecom,2025-11-23 22:14:34,APPROVED,web,Biratnagar,Nepal
tx_0107190,4373,2516.74,NPR,Samsung,shopping,2025-12-25 09:51:40,DECLINED,pos,Lalitpur,Nepal
tx_0107191,1720,5791.16,NPR,Pathao,transport,2025-11-23 05:39:22,DECLINED,pos,Biratnagar,Nepal
tx_0107192,1210,17101.84,NPR,BigMart,grocery,2025-11-23 16:28:10,APPROVED,mobile,Kathmandu,Nepal
tx_0107193,4662,19497.35,NPR,Pathao,transport,2025-11-15 23:37:28,APPROVED,mobile,Lalitpur,Nepal
tx_0107194,1568,12240.99,NPR,Ncell,telecom,2025-12-07 03:22:34,APPROVED,web,Pokhara,Nepal
tx_0107195,1370,6623.55,NPR,BigMart,grocery,2025-11-24 09:34:26,APPROVED,web,Biratnagar,Nepal
tx_0107196,2105,1272.91,NPR,Pathao,transport,2025-11-24 16:29:52,APPROVED,mobile,Lalitpur,Nepal
tx_0107197,1342,18660.12,NPR,Apple,shopping,2025-11-24 02:51:36,APPROVED,pos,Pokhara,Nepal
tx_0107198,3104,18243.4,NPR,NTC,telecom,2025-12-13 14:38:57,APPROVED,mobile,Lalitpur,Nepal
tx_0107199,3778,8706.97,NPR,Bhatbhateni,grocery,2025-11-24 20:25:39,APPROVED,mobile,Lalitpur,Nepal
tx_0107200,5699,8171.19,NPR,SastoDeal,ecommerce,2025-11-21 01:31:14,APPROVED,web,Pokhara,Nepal
tx_0107201,1333,13791.98,NPR,SastoDeal,ecommerce,2025-12-26 14:26:19,APPROVED,web,Lalitpur,Nepal
tx_0107202,4275,6974.09,NPR,Samsung,shopping,2025-12-29 03:47:39,APPROVED,mobile,Lalitpur,Nepal
tx_0107203,4855,13588.9,NPR,Ncell,telecom,2025-11-18 15:49:52,APPROVED,mobile,Kathmandu,Nepal
tx_0107204,1937,16690.31,NPR,BigMart,grocery,2025-11-27 15:29:45,APPROVED,web,Kathmandu,Nepal
tx_0107205,3457,11879.6,NPR,Ncell,telecom,2025-12-25 05:46:46,APPROVED,pos,Pokhara,Nepal
tx_0107206,3096,6091.97,NPR,Ncell,telecom,2025-12-20 03:38:22,APPROVED,pos,Lalitpur,Nepal
tx_0107207,4560,10272.5,NPR,BigMart,grocery,2025-11-22 12:02:14,APPROVED,web,Pokhara,Nepal
tx_0107208,5621,1712.83,NPR,NTC,telecom,2025-11-18 06:49:52,APPROVED,web,Biratnagar,Nepal
tx_0107209,5969,6774.15,NPR,Daraz,ecommerce,2025-11-21 10:48:37,APPROVED,web,Kathmandu,Nepal
tx_0107210,5032,3648.8,NPR,Bhatbhateni,grocery,2025-11-19 08:12:07,DECLINED,pos,Biratnagar,Nepal
tx_0107211,5346,3965.33,NPR,Apple,shopping,2025-12-20 03:20:51,APPROVED,mobile,Biratnagar,Nepal
tx_0107212,3027,15183.0,NPR,BigMart,grocery,2025-12-02 15:04:29,APPROVED,mobile,Biratnagar,Nepal
tx_0107213,5296,8377.26,NPR,Apple,shopping,2025-11-16 19:10:23,APPROVED,web,Lalitpur,Nepal
tx_0107214,3446,12870.72,NPR,BigMart,grocery,2025-12-20 02:15:00,APPROVED,pos,Lalitpur,Nepal
tx_0107215,4759,14471.08,NPR,Apple,shopping,2025-12-23 10:00:35,APPROVED,pos,Biratnagar,Nepal
tx_0107216,2072,10285.16,NPR,Bhatbhateni,grocery,2025-11-20 03:40:48,APPROVED,web,Biratnagar,Nepal
tx_0107217,1601,5994.91,NPR,SastoDeal,ecommerce,2025-11-15 12:12:15,APPROVED,pos,Biratnagar,Nepal
tx_0107218,1303,2693.65,NPR,SastoDeal,ecommerce,2025-11-29 16:58:43,APPROVED,mobile,Kathmandu,Nepal
tx_0107219,2018,14799.05,NPR,InDrive,transport,2025-12-09 17:08:20,APPROVED,web,Kathmandu,Nepal
tx_0107220,5061,5958.05,NPR,NTC,telecom,2025-11-15 21:15:07,APPROVED,pos,Biratnagar,Nepal
tx_0107221,4221,14113.96,NPR,Bhatbhateni,grocery,2025-12-27 23:54:32,APPROVED,mobile,Biratnagar,Nepal
tx_0107222,3938,17788.61,NPR,Samsung,shopping,2025-11-28 13:40:35,APPROVED,mobile,Lalitpur,Nepal
tx_0107223,5054,18494.2,NPR,NTC,telecom,2025-12-03 11:13:36,APPROVED,pos,Biratnagar,Nepal
tx_0107224,1338,7735.32,NPR,SastoDeal,ecommerce,2025-12-20 20:43:56,APPROVED,mobile,Pokhara,Nepal
tx_0107225,5584,11903.7,NPR,Bhatbhateni,grocery,2025-11-30 02:10:41,APPROVED,pos,Kathmandu,Nepal
tx_0107226,2734,19293.58,NPR,Apple,shopping,2025-11-15 20:08:49,APPROVED,pos,Biratnagar,Nepal
tx_0107227,2020,4260.7,NPR,BigMart,grocery,2025-12-12 01:20:40,APPROVED,mobile,Pokhara,Nepal
tx_0107228,5881,2397.75,NPR,BigMart,grocery,2025-11-15 08:45:56,APPROVED,pos,Biratnagar,Nepal
tx_0107229,1678,18868.34,NPR,NTC,telecom,2025-12-23 00:25:16,APPROVED,web,Kathmandu,Nepal
tx_0107230,2884,18800.17,NPR,Bhatbhateni,grocery,2025-12-14 23:37:59,APPROVED,mobile,Biratnagar,Nepal
tx_0107231,1857,16294.18,NPR,Ncell,telecom,2025-11-19 10:39:56,APPROVED,mobile,Lalitpur,Nepal
tx_0107232,2332,815.36,NPR,BigMart,grocery,2025-11-22 17:25:17,APPROVED,mobile,Biratnagar,Nepal
tx_0107233,1507,1284.45,NPR,Ncell,telecom,2025-12-05 06:56:34,APPROVED,mobile,Biratnagar,Nepal
tx_0107234,4049,8466.59,NPR,Bhatbhateni,grocery,2025-12-10 09:46:16,DECLINED,web,Pokhara,Nepal
tx_0107235,2918,8468.59,NPR,InDrive,transport,2025-12-26 15:16:03,APPROVED,mobile,Kathmandu,Nepal
tx_0107236,4658,8611.64,NPR,SastoDeal,ecommerce,2025-12-14 07:54:03,APPROVED,web,Pokhara,Nepal
tx_0107237,2838,12815.3,NPR,Ncell,telecom,2025-11-27 12:20:37,DECLINED,pos,Kathmandu,Nepal
tx_0107238,4307,18028.38,NPR,Bhatbhateni,grocery,2025-12-25 06:41:33,APPROVED,pos,Biratnagar,Nepal
tx_0107239,3590,11697.87,NPR,Apple,shopping,2025-12-21 06:56:43,APPROVED,mobile,Pokhara,Nepal
tx_0107240,2230,12859.8,NPR,BigMart,grocery,2025-12-15 04:22:21,APPROVED,mobile,Pokhara,Nepal
tx_0107241,2164,18921.54,NPR,Ncell,telecom,2025-12-12 01:39:15,APPROVED,mobile,Pokhara,Nepal
tx_0107242,5345,16714.42,NPR,Ncell,telecom,2025-11-24 18:12:03,APPROVED,web,Lalitpur,Nepal
tx_0107243,1899,5643.33,NPR,Daraz,ecommerce,2025-11-18 06:08:07,APPROVED,mobile,Kathmandu,Nepal
tx_0107244,5815,8017.72,NPR,InDrive,transport,2025-12-06 06:37:49,APPROVED,mobile,Pokhara,Nepal
tx_0107245,1046,1634.89,NPR,Daraz,ecommerce,2025-11-28 02:49:43,APPROVED,mobile,Pokhara,Nepal
tx_0107246,1642,16788.83,NPR,NTC,telecom,2025-11-29 18:16:14,APPROVED,mobile,Lalitpur,Nepal
tx_0107247,3275,10886.94,NPR,NTC,telecom,2025-12-29 12:42:01,APPROVED,web,Lalitpur,Nepal
tx_0107248,2242,11603.91,NPR,SastoDeal,ecommerce,2025-12-03 15:50:49,APPROVED,pos,Biratnagar,Nepal
tx_0107249,2304,6824.45,NPR,BigMart,grocery,2025-12-17 23:50:20,DECLINED,mobile,Biratnagar,Nepal
tx_0107250,5053,781.47,NPR,Daraz,ecommerce,2025-12-14 20:33:47,APPROVED,pos,Kathmandu,Nepal
tx_0107251,5434,6873.89,NPR,BigMart,grocery,2025-12-19 16:16:51,APPROVED,mobile,Pokhara,Nepal
tx_0107252,1086,13971.69,NPR,Apple,shopping,2025-11-30 13:20:55,DECLINED,web,Kathmandu,Nepal
tx_0107253,3470,12074.93,NPR,Apple,shopping,2025-12-13 00:01:54,APPROVED,mobile,Lalitpur,Nepal
tx_0107254,1299,12940.65,NPR,Pathao,transport,2025-11-28 07:16:52,APPROVED,web,Pokhara,Nepal
tx_0107255,3357,9508.49,NPR,BigMart,grocery,2025-12-04 04:36:12,APPROVED,web,Pokhara,Nepal
tx_0107256,4888,17763.14,NPR,Daraz,ecommerce,2025-11-27 06:26:52,APPROVED,pos,Pokhara,Nepal
tx_0107257,3761,17713.54,NPR,InDrive,transport,2025-12-11 11:11:55,APPROVED,web,Kathmandu,Nepal
tx_0107258,3377,11007.7,NPR,Daraz,ecommerce,2025-12-15 23:10:40,APPROVED,mobile,Kathmandu,Nepal
tx_0107259,4100,8497.15,NPR,Bhatbhateni,grocery,2025-11-29 11:01:48,APPROVED,pos,Biratnagar,Nepal
tx_0107260,4395,6543.14,NPR,Ncell,telecom,2025-11-28 13:46:08,APPROVED,pos,Lalitpur,Nepal
tx_0107261,3939,0,NPR,NTC,telecom,2025-12-23 05:37:42,APPROVED,mobile,Biratnagar,Nepal
tx_0107262,2250,5586.23,NPR,InDrive,transport,2025-11-26 09:55:09,APPROVED,pos,Biratnagar,Nepal
tx_0107263,5572,8387.73,NPR,Apple,shopping,2025-11-16 10:19:41,APPROVED,web,Kathmandu,Nepal
tx_0107264,4675,17574.69,NPR,Bhatbhateni,grocery,2025-11-15 00:29:18,APPROVED,web,Biratnagar,Nepal
tx_0107265,3982,19728.82,NPR,Pathao,transport,2025-12-22 19:33:14,APPROVED,pos,Pokhara,Nepal
tx_0107266,5420,8084.63,NPR,Bhatbhateni,grocery,2025-11-20 17:40:58,APPROVED,mobile,Pokhara,Nepal
tx_0107267,5567,827.19,NPR,SastoDeal,ecommerce,2025-12-15 11:34:04,APPROVED,pos,Biratnagar,Nepal
tx_0107268,5962,1832.55,NPR,BigMart,grocery,2025-12-03 02:03:46,APPROVED,mobile,Biratnagar,Nepal
tx_0107269,5624,12533.54,NPR,InDrive,transport,2025-12-01 15:51:41,APPROVED,web,Lalitpur,Nepal
tx_0107270,1766,17227.1,NPR,BigMart,grocery,2025-12-27 23:04:28,APPROVED,web,Biratnagar,Nepal
tx_0107271,3392,18538.76,NPR,Ncell,telecom,2025-12-01 04:44:38,APPROVED,pos,Kathmandu,Nepal
tx_0107272,1634,6981.71,NPR,NTC,telecom,2025-12-12 11:08:39,APPROVED,pos,Lalitpur,Nepal
tx_0107273,2607,11162.38,NPR,Daraz,ecommerce,2025-11-30 13:22:07,APPROVED,web,Biratnagar,Nepal
tx_0107274,1627,14187.05,NPR,Pathao,transport,2025-12-18 15:11:58,DECLINED,web,Lalitpur,Nepal
tx_0107275,3054,9376.36,NPR,Daraz,ecommerce,2025-12-23 08:05:35,DECLINED,web,Lalitpur,Nepal
tx_0107276,3865,16138.66,NPR,Daraz,ecommerce,2025-11-22 11:35:02,APPROVED,web,Lalitpur,Nepal
tx_0107277,4599,405.25,NPR,Daraz,ecommerce,2025-12-17 07:36:14,APPROVED,mobile,Kathmandu,Nepal
tx_0107278,1411,2067.14,NPR,SastoDeal,ecommerce,2025-12-18 20:14:33,APPROVED,mobile,Biratnagar,Nepal
tx_0107279,3762,9856.16,NPR,Bhatbhateni,grocery,2025-12-03 01:50:55,APPROVED,mobile,Pokhara,Nepal
tx_0107280,1688,5276.35,NPR,SastoDeal,ecommerce,2025-12-07 05:25:42,APPROVED,pos,Kathmandu,Nepal
tx_0107281,4086,2995.03,NPR,SastoDeal,ecommerce,2025-12-08 04:24:37,APPROVED,pos,Kathmandu,Nepal
tx_0107282,4700,11567.91,NPR,Pathao,transport,2025-12-03 08:54:48,DECLINED,pos,Kathmandu,Nepal
tx_0107283,4001,4141.2,NPR,Ncell,telecom,2025-12-14 08:23:42,APPROVED,pos,Pokhara,Nepal
tx_0107284,5574,14771.88,NPR,Ncell,telecom,2025-11-21 07:51:50,APPROVED,web,Biratnagar,Nepal
tx_0107285,2782,19147.53,NPR,Samsung,shopping,2025-12-20 16:25:41,APPROVED,pos,Lalitpur,Nepal
tx_0107286,5270,13652.95,NPR,Samsung,shopping,2025-11-17 05:11:23,APPROVED,web,Kathmandu,Nepal
tx_0107287,3527,5592.91,NPR,Pathao,transport,2025-11-20 01:21:56,APPROVED,pos,Pokhara,Nepal
tx_0107288,5666,4003.23,NPR,Samsung,shopping,2025-12-23 18:39:01,APPROVED,web,Kathmandu,Nepal
tx_0107289,4704,2740.91,NPR,Ncell,telecom,2025-12-08 14:33:49,APPROVED,web,Lalitpur,Nepal
tx_0107290,4664,14569.81,NPR,InDrive,transport,2025-12-16 01:58:26,APPROVED,pos,Kathmandu,Nepal
tx_0107291,2948,16581.44,NPR,InDrive,transport,2025-12-02 23:19:02,APPROVED,web,Biratnagar,Nepal
tx_0107292,5006,3266.75,NPR,Bhatbhateni,grocery,2025-12-26 08:10:29,APPROVED,mobile,Pokhara,Nepal
tx_0107293,5984,14229.52,NPR,NTC,telecom,2025-12-06 00:06:20,APPROVED,web,Lalitpur,Nepal
tx_0107294,2360,11961.1,NPR,Daraz,ecommerce,2025-12-02 20:20:36,APPROVED,mobile,Pokhara,Nepal
tx_0107295,4749,14477.71,NPR,Ncell,telecom,2025-12-16 02:43:29,APPROVED,mobile,Pokhara,Nepal
tx_0107296,3570,4777.83,NPR,Apple,shopping,2025-12-04 13:33:57,APPROVED,web,Biratnagar,Nepal
tx_0107297,2535,3822.88,NPR,Samsung,shopping,2025-11-18 07:37:39,APPROVED,mobile,Biratnagar,Nepal
tx_0107298,1869,2419.5,NPR,Samsung,shopping,2025-12-07 17:14:45,APPROVED,mobile,Biratnagar,Nepal
tx_0107299,5673,14461.38,NPR,InDrive,transport,2025-11-22 13:36:11,APPROVED,web,Kathmandu,Nepal
tx_0107300,4031,6462.07,NPR,SastoDeal,ecommerce,2025-12-09 02:59:59,APPROVED,web,Kathmandu,Nepal
tx_0107301,4885,17024.22,NPR,BigMart,grocery,2025-12-21 15:17:46,DECLINED,mobile,Lalitpur,Nepal
tx_0107302,4647,17581.06,NPR,Pathao,transport,2025-11-26 09:06:26,APPROVED,mobile,Kathmandu,Nepal
tx_0107303,1732,158.39,NPR,NTC,telecom,2025-11-30 07:53:31,APPROVED,pos,Lalitpur,Nepal
tx_0107304,2174,11629.8,NPR,InDrive,transport,2025-12-12 15:58:38,APPROVED,mobile,Lalitpur,Nepal
tx_0107305,1196,8138.68,NPR,BigMart,grocery,2025-12-22 04:24:49,APPROVED,pos,Biratnagar,Nepal
tx_0107306,5721,1294.63,NPR,Samsung,shopping,2025-12-11 11:16:57,APPROVED,pos,Lalitpur,Nepal
tx_0107307,3761,11987.65,NPR,NTC,telecom,2025-11-26 17:26:48,APPROVED,web,Lalitpur,Nepal
tx_0107308,5248,19593.06,NPR,BigMart,grocery,2025-11-30 11:50:24,DECLINED,mobile,Kathmandu,Nepal
tx_0107309,3035,15168.28,NPR,Bhatbhateni,grocery,2025-12-07 15:40:30,APPROVED,web,Kathmandu,Nepal
tx_0107310,2103,19782.76,NPR,Samsung,shopping,2025-12-26 21:09:56,APPROVED,pos,Biratnagar,Nepal
tx_0107311,5771,2129.58,NPR,NTC,telecom,2025-12-23 21:11:14,DECLINED,pos,Biratnagar,Nepal
tx_0107312,4611,4886.75,NPR,Pathao,transport,2025-11-24 09:15:31,APPROVED,mobile,Lalitpur,Nepal
tx_0107313,2591,5671.88,NPR,SastoDeal,ecommerce,2025-12-11 09:20:06,APPROVED,pos,Kathmandu,Nepal
tx_0107314,2464,3033.16,NPR,Daraz,ecommerce,2025-12-10 09:01:33,APPROVED,pos,Lalitpur,Nepal
tx_0107315,5204,15368.19,NPR,SastoDeal,ecommerce,2025-12-10 10:43:11,APPROVED,pos,Biratnagar,Nepal
tx_0107316,2258,16408.28,NPR,Apple,shopping,2025-11-18 05:47:01,APPROVED,mobile,Pokhara,Nepal
tx_0107317,1780,19476.11,NPR,InDrive,transport,2025-12-26 18:26:53,APPROVED,mobile,Kathmandu,Nepal
tx_0107318,3376,16083.56,NPR,Daraz,ecommerce,2025-11-20 17:27:03,APPROVED,pos,Pokhara,Nepal
tx_0107319,5168,-15292.18,NPR,InDrive,transport,2025-12-11 11:35:19,APPROVED,pos,Pokhara,Nepal
tx_0107320,4877,6878.03,NPR,NTC,telecom,2025-12-04 22:44:39,APPROVED,web,Kathmandu,Nepal
tx_0107321,1280,13926.0,NPR,Bhatbhateni,grocery,2025-11-22 04:49:33,APPROVED,pos,Pokhara,Nepal
tx_0107322,1173,6262.78,NPR,Samsung,shopping,2025-12-04 17:56:27,APPROVED,mobile,Kathmandu,Nepal
tx_0107323,2656,13961.06,NPR,BigMart,grocery,2025-11-24 12:33:11,APPROVED,web,Kathmandu,Nepal
tx_0107324,2867,19024.08,NPR,Samsung,shopping,2025-12-14 09:28:05,APPROVED,web,Lalitpur,Nepal
tx_0107325,5425,11023.01,NPR,Apple,shopping,2025-12-06 06:18:21,APPROVED,web,Kathmandu,Nepal
tx_0107326,3619,12757.11,NPR,BigMart,grocery,2025-12-24 06:06:00,DECLINED,pos,Pokhara,Nepal
tx_0107327,1040,8009.91,NPR,Apple,shopping,2025-11-27 11:19:28,APPROVED,web,Lalitpur,Nepal
tx_0107328,5807,2285.78,NPR,Bhatbhateni,grocery,2025-12-20 19:30:33,APPROVED,pos,Pokhara,Nepal
tx_0107329,2556,146.68,NPR,Apple,shopping,2025-12-11 16:40:14,APPROVED,web,Kathmandu,Nepal
tx_0107330,4125,19719.38,NPR,NTC,telecom,2025-12-02 02:16:07,APPROVED,web,Pokhara,Nepal
tx_0107331,1808,6364.35,NPR,BigMart,grocery,2025-11-26 04:27:01,APPROVED,mobile,Pokhara,Nepal
tx_0107332,1255,13412.86,NPR,SastoDeal,ecommerce,2025-12-01 20:41:28,APPROVED,web,Pokhara,Nepal
tx_0107333,3060,18210.42,NPR,NTC,telecom,2025-11-16 19:24:46,APPROVED,mobile,Lalitpur,Nepal
tx_0107334,2513,6492.64,NPR,Ncell,telecom,2025-11-29 02:49:44,APPROVED,pos,Kathmandu,Nepal
tx_0107335,2042,11366.9,NPR,Daraz,ecommerce,2025-12-13 05:37:06,APPROVED,web,Pokhara,Nepal
tx_0107336,3618,8133.93,NPR,Bhatbhateni,grocery,2025-12-25 11:38:17,APPROVED,web,Lalitpur,Nepal
tx_0107337,1546,245.26,NPR,BigMart,grocery,2025-12-09 07:48:50,APPROVED,pos,Lalitpur,Nepal
tx_0107338,5116,10324.3,NPR,Bhatbhateni,grocery,2025-12-24 22:05:17,APPROVED,pos,Kathmandu,Nepal
tx_0107339,4050,619.02,NPR,Bhatbhateni,grocery,2025-12-26 07:40:45,APPROVED,mobile,Biratnagar,Nepal
tx_0107340,2673,17587.24,NPR,InDrive,transport,2025-11-15 02:36:13,APPROVED,web,Kathmandu,Nepal
tx_0107341,3395,15984.43,NPR,InDrive,transport,2025-12-19 21:01:20,APPROVED,web,Pokhara,Nepal
tx_0107342,5391,13034.32,NPR,Pathao,transport,2025-12-20 23:16:58,DECLINED,web,Biratnagar,Nepal
tx_0107343,4607,8407.04,NPR,InDrive,transport,2025-12-20 05:07:48,APPROVED,web,Kathmandu,Nepal
tx_0107344,2555,12737.09,NPR,Apple,shopping,2025-11-20 15:19:59,APPROVED,mobile,Lalitpur,Nepal
tx_0107345,1506,17796.9,NPR,Bhatbhateni,grocery,2025-12-17 17:04:27,APPROVED,web,Lalitpur,Nepal
tx_0107346,3875,4452.6,NPR,Apple,shopping,2025-11-30 18:37:38,APPROVED,mobile,Lalitpur,Nepal
tx_0107347,3235,9108.63,NPR,Pathao,transport,2025-12-19 04:57:04,APPROVED,mobile,Kathmandu,Nepal
tx_0107348,1798,3127.68,NPR,InDrive,transport,2025-12-20 00:22:26,APPROVED,web,Pokhara,Nepal
tx_0107349,5546,6772.95,NPR,BigMart,grocery,2025-12-25 08:20:40,APPROVED,mobile,Lalitpur,Nepal
tx_0107350,1685,8844.35,NPR,Samsung,shopping,2025-11-23 07:49:21,APPROVED,pos,Kathmandu,Nepal
tx_0107351,5467,4560.49,NPR,Daraz,ecommerce,2025-12-23 07:50:38,APPROVED,pos,Lalitpur,Nepal
tx_0107352,4296,8585.49,NPR,SastoDeal,ecommerce,2025-12-05 00:30:02,APPROVED,mobile,Lalitpur,Nepal
tx_0107353,4501,17548.7,NPR,NTC,telecom,2025-11-28 20:08:48,APPROVED,web,Kathmandu,Nepal
tx_0107354,5159,13615.52,NPR,Apple,shopping,2025-12-07 18:37:10,DECLINED,web,Kathmandu,Nepal
tx_0107355,2280,3919.21,NPR,Ncell,telecom,2025-12-03 22:07:12,APPROVED,mobile,Pokhara,Nepal
tx_0107356,5820,5276.62,NPR,Pathao,transport,2025-12-22 11:26:11,APPROVED,web,Kathmandu,Nepal
tx_0107357,3136,6398.34,NPR,NTC,telecom,2025-12-12 03:59:12,APPROVED,mobile,Lalitpur,Nepal
tx_0107358,1259,4747.65,NPR,Ncell,telecom,2025-12-15 15:00:06,APPROVED,pos,Biratnagar,Nepal
tx_0107359,3583,6115.8,NPR,Pathao,transport,2025-11-19 01:55:21,DECLINED,mobile,Lalitpur,Nepal
tx_0107360,1138,480.92,NPR,Bhatbhateni,grocery,2025-12-06 05:49:54,APPROVED,mobile,Lalitpur,Nepal
tx_0107361,5773,2300.11,NPR,Bhatbhateni,grocery,2025-11-27 07:46:20,APPROVED,pos,Kathmandu,Nepal
tx_0107362,5114,17124.66,NPR,NTC,telecom,2025-12-28 23:17:21,APPROVED,web,Kathmandu,Nepal
tx_0107363,3763,18203.7,NPR,Ncell,telecom,2025-12-03 07:25:03,APPROVED,web,Pokhara,Nepal
tx_0107364,1339,14361.44,NPR,Bhatbhateni,grocery,2025-11-20 07:06:12,APPROVED,mobile,Kathmandu,Nepal
tx_0107365,5454,11356.73,NPR,NTC,telecom,2025-12-08 01:32:46,APPROVED,mobile,Kathmandu,Nepal
tx_0107366,1707,1552.06,NPR,Ncell,telecom,2025-12-06 05:57:40,APPROVED,pos,Lalitpur,Nepal
tx_0107367,3080,13879.31,NPR,Samsung,shopping,2025-12-09 04:17:22,APPROVED,web,Kathmandu,Nepal
tx_0107368,5140,8208.51,NPR,Apple,shopping,2025-12-26 03:57:39,APPROVED,pos,Biratnagar,Nepal
tx_0107369,5567,6046.98,NPR,Pathao,transport,2025-12-18 06:17:38,APPROVED,pos,Kathmandu,Nepal
tx_0107370,1641,706.52,NPR,BigMart,grocery,2025-12-28 12:55:04,APPROVED,mobile,Kathmandu,Nepal
tx_0107371,5320,6122.31,NPR,InDrive,transport,2025-12-29 22:59:29,DECLINED,mobile,Biratnagar,Nepal
tx_0107372,3997,11056.85,NPR,Apple,shopping,2025-12-02 16:58:13,APPROVED,pos,Lalitpur,Nepal
tx_0107373,3579,18843.94,NPR,Pathao,transport,2025-12-19 21:46:53,APPROVED,mobile,Kathmandu,Nepal
tx_0107374,5086,9618.83,NPR,Apple,shopping,2025-12-09 22:43:14,APPROVED,pos,Kathmandu,Nepal
tx_0107375,4253,4489.99,NPR,Samsung,shopping,2025-12-02 00:41:34,APPROVED,web,Biratnagar,Nepal
tx_0107376,4448,15375.52,NPR,Bhatbhateni,grocery,2025-12-25 18:21:14,APPROVED,web,Pokhara,Nepal
tx_0107377,4921,9497.64,NPR,Pathao,transport,2025-12-11 00:52:26,APPROVED,web,Pokhara,Nepal
tx_0107378,2873,15003.76,NPR,Pathao,transport,2025-11-30 12:44:40,APPROVED,web,Kathmandu,Nepal
tx_0107379,5102,19174.89,NPR,Pathao,transport,2025-12-21 20:54:03,APPROVED,pos,Pokhara,Nepal
tx_0107380,4191,5958.14,NPR,Apple,shopping,2025-12-05 10:48:33,APPROVED,pos,Biratnagar,Nepal
tx_0107381,2037,10362.8,NPR,NTC,telecom,2025-12-20 00:07:47,APPROVED,web,Kathmandu,Nepal
tx_0107382,5705,13396.41,NPR,Samsung,shopping,2025-12-06 17:25:34,APPROVED,mobile,Kathmandu,Nepal
tx_0107383,4563,13987.43,NPR,Bhatbhateni,grocery,2025-12-08 00:18:46,APPROVED,web,Kathmandu,Nepal
tx_0107384,4014,9038.97,NPR,Pathao,transport,2025-12-15 13:19:40,APPROVED,mobile,Kathmandu,Nepal
tx_0107385,5859,17760.41,NPR,SastoDeal,ecommerce,2025-12-07 11:00:38,APPROVED,pos,Biratnagar,Nepal
tx_0107386,4591,9935.14,NPR,Apple,shopping,2025-12-20 20:02:07,APPROVED,web,Kathmandu,Nepal
tx_0107387,4914,4610.55,NPR,SastoDeal,ecommerce,2025-11-23 21:02:07,APPROVED,mobile,Lalitpur,Nepal
tx_0107388,1236,10225.77,NPR,InDrive,transport,2025-12-18 06:53:42,APPROVED,mobile,Biratnagar,Nepal
tx_0107389,1302,8120.16,NPR,Bhatbhateni,grocery,2025-12-27 01:46:06,APPROVED,pos,Kathmandu,Nepal
tx_0107390,3501,2921.41,NPR,BigMart,grocery,2025-12-14 06:39:27,DECLINED,web,Lalitpur,Nepal
tx_0107391,5411,23.04,NPR,Pathao,transport,2025-11-22 13:26:23,APPROVED,web,Biratnagar,Nepal
tx_0107392,5122,17363.21,NPR,SastoDeal,ecommerce,2025-11-27 14:59:32,APPROVED,web,Biratnagar,Nepal
tx_0107393,1248,16628.47,NPR,InDrive,transport,2025-11-29 16:42:03,APPROVED,mobile,Biratnagar,Nepal
tx_0107394,3227,17057.66,NPR,BigMart,grocery,2025-11-27 04:27:36,APPROVED,mobile,Biratnagar,Nepal
tx_0107395,4523,19331.86,NPR,Bhatbhateni,grocery,2025-11-17 17:15:16,APPROVED,web,Pokhara,Nepal
tx_0107396,4429,10173.74,NPR,NTC,telecom,2025-12-28 20:30:19,APPROVED,pos,Biratnagar,Nepal
tx_0107397,4761,18851.27,NPR,BigMart,grocery,2025-11-19 17:26:42,APPROVED,mobile,Pokhara,Nepal
tx_0107398,4702,778.11,NPR,Pathao,transport,2025-11-29 17:37:36,APPROVED,web,Kathmandu,Nepal
